2024-11-22 18:19:26,413 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:26,413 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 9
2024-11-22 18:19:26,413 INFO    SenderThread:1057609 [dir_watcher.py:finish():358] shutting down directory watcher
2024-11-22 18:19:26,942 INFO    SenderThread:1057609 [dir_watcher.py:finish():388] scan: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files
2024-11-22 18:19:26,942 INFO    SenderThread:1057609 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/config.yaml config.yaml
2024-11-22 18:19:26,943 INFO    SenderThread:1057609 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/output.log output.log
2024-11-22 18:19:26,943 INFO    SenderThread:1057609 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/wandb-metadata.json wandb-metadata.json
2024-11-22 18:19:26,943 INFO    SenderThread:1057609 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/requirements.txt requirements.txt
2024-11-22 18:19:26,943 INFO    SenderThread:1057609 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/wandb-summary.json wandb-summary.json
2024-11-22 18:19:26,943 INFO    SenderThread:1057609 [sender.py:transition_state():626] send defer: 10
2024-11-22 18:19:26,943 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 18:19:26,943 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:26,943 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 10
2024-11-22 18:19:26,944 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:26,946 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 10
2024-11-22 18:19:26,946 INFO    SenderThread:1057609 [file_pusher.py:finish():169] shutting down file pusher
2024-11-22 18:19:27,316 INFO    wandb-upload_1:1057609 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/config.yaml
2024-11-22 18:19:27,402 INFO    wandb-upload_0:1057609 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/output.log
2024-11-22 18:19:27,410 INFO    wandb-upload_3:1057609 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/wandb-summary.json
2024-11-22 18:19:27,413 INFO    wandb-upload_2:1057609 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/requirements.txt
2024-11-22 18:19:27,613 INFO    Thread-11 (_thread_body):1057609 [sender.py:transition_state():626] send defer: 11
2024-11-22 18:19:27,613 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:27,613 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 11
2024-11-22 18:19:27,614 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:27,614 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 11
2024-11-22 18:19:27,614 INFO    SenderThread:1057609 [file_pusher.py:join():175] waiting for file pusher
2024-11-22 18:19:27,614 INFO    SenderThread:1057609 [sender.py:transition_state():626] send defer: 12
2024-11-22 18:19:27,614 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:27,614 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 12
2024-11-22 18:19:27,614 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:27,614 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 12
2024-11-22 18:19:27,614 INFO    SenderThread:1057609 [file_stream.py:finish():601] file stream finish called
2024-11-22 18:19:27,765 INFO    SenderThread:1057609 [file_stream.py:finish():605] file stream finish is done
2024-11-22 18:19:27,765 INFO    SenderThread:1057609 [sender.py:transition_state():626] send defer: 13
2024-11-22 18:19:27,765 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:27,765 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 13
2024-11-22 18:19:27,765 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:27,765 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 13
2024-11-22 18:19:27,765 INFO    SenderThread:1057609 [sender.py:transition_state():626] send defer: 14
2024-11-22 18:19:27,766 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:27,766 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 14
2024-11-22 18:19:27,766 DEBUG   SenderThread:1057609 [sender.py:send():391] send: final
2024-11-22 18:19:27,766 DEBUG   SenderThread:1057609 [sender.py:send():391] send: footer
2024-11-22 18:19:27,766 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:27,766 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 14
2024-11-22 18:19:27,766 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 18:19:27,767 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: server_info
2024-11-22 18:19:27,767 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 18:19:27,767 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: get_summary
2024-11-22 18:19:27,767 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 18:19:27,767 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: server_info
2024-11-22 18:19:27,768 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: sampled_history
